,Price,Age,Odometer,mileage,engineCC,powerBhp,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,FuelType_Diesel,FuelType_Electric,FuelType_LPG,FuelType_Petrol,Transmission_Manual,OwnerType_Fourth +ACY- Above,OwnerType_Second,OwnerType_Third
227,4.1,7,47000,17.8,1248.0,77.88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
228,35.67,3,26327,16.82,1998.0,189.08,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
229,3.6,5,70436,19.63,1498.0,99.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
230,0.85,13,200000,17.2,1396.0,53.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
231,3.32,4,60813,18.6,1199.0,76.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
232,3.6,8,45000,22.07,1199.0,73.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
233,6.8,4,64000,22.9,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
234,2.5,8,41284,20.0,1399.0,68.05,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
235,19.64,1,14165,11.36,2755.0,171.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
236,7.0,9,67000,11.72,2199.0,194.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
237,3.87,9,32572,17.4,1497.0,117.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
238,6.27,2,14960,18.6,1197.0,81.83,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
239,18.12,5,55980,19.27,2143.0,167.62,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
240,2.65,7,74000,25.44,936.0,57.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
241,7.2,5,56847,22.54,1396.0,88.73,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
242,14.3,5,121374,12.99,2494.0,100.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
243,6.9,7,52000,20.77,1248.0,88.76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
244,10.75,6,118000,12.8,2494.0,102.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
245,0.95,13,72000,17.0,1086.0,62.28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
246,8.09,4,33915,17.8,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
247,18.5,6,82002,17.05,1995.0,184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,4.75,3,33000,24.0,1120.0,70.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
249,8.45,4,34000,28.09,1248.0,88.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
250,3.5,8,55000,20.5,1598.0,103.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
251,1.8,14,160538,13.1,1493.0,82.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
252,3.7,6,60000,19.91,1498.0,103.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
253,7.17,3,49575,18.7,1199.0,88.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
254,1.75,10,83000,19.81,1086.0,68.05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
255,21.99,2,51346,16.38,1995.0,183.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
256,18.65,3,43000,13.68,2393.0,147.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
257,1.85,9,35000,19.7,796.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
258,5.95,3,27872,20.4,1197.0,81.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
259,3.75,6,16514,18.9,1197.0,82.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
260,3.75,8,120000,22.9,1248.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
261,2.6,12,143275,22.0,1582.0,126.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
262,1.75,14,99000,17.2,1086.0,62.28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
263,2.8,10,52000,17.0,1197.0,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
264,61.29,3,29819,11.57,2987.0,254.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,18.0,6,57000,15.8,2148.0,170.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
266,4.35,6,88500,23.2,1248.0,73.94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
267,13.75,4,28000,19.67,1582.0,126.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
268,2.0,10,67000,19.0,998.0,66.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
269,10.0,4,26000,19.64,1461.0,108.45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
270,1.65,10,120000,17.8,1248.0,76.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
271,45.77,3,51982,16.55,2993.0,258.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,3.25,10,36000,20.36,1197.0,78.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
273,12.8,4,47000,12.8,2494.0,102.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
274,0.55,18,60000,17.3,993.0,60.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
275,7.15,2,31025,28.4,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
276,7.0,7,105000,12.05,2179.0,120.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
277,3.75,3,121900,22.95,1248.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
278,8.5,3,22695,18.88,999.0,123.24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
279,4.35,8,73000,23.4,1248.0,74.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
280,3.26,4,32227,22.74,796.0,47.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
281,4.21,9,55000,17.0,1497.0,118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
282,70.36,2,11287,12.07,2967.0,241.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
283,2.95,11,48000,17.0,1896.0,105.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
284,4.28,8,54308,17.1,1591.0,121.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
285,3.57,11,78442,16.8,1497.0,118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
286,3.11,7,46000,21.9,1396.0,88.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
287,5.96,6,45051,15.0,1396.0,98.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
288,4.7,9,69000,20.54,1598.0,103.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
289,6.9,6,49000,17.4,1497.0,117.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
290,5.25,2,45000,22.95,1248.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
291,28.0,5,64000,18.48,1995.0,177.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
292,1.35,11,60000,18.9,1061.0,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
293,4.85,5,62178,18.2,1199.0,88.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
294,6.7,8,58006,15.0,1896.0,105.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
295,3.1,10,74000,20.36,1197.0,78.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
296,18.64,5,77771,19.27,2143.0,170.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
297,2.8,8,45275,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
298,20.25,4,48000,13.68,2393.0,147.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
299,26.78,5,31652,17.68,1968.0,174.33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300,8.26,10,109000,12.99,2494.0,100.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
301,3.89,5,31978,16.47,1198.0,73.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
302,2.1,9,70000,20.92,998.0,67.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
303,12.69,3,15000,18.0,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
304,2.58,7,59138,17.0,1405.0,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
305,20.77,6,61726,17.68,1968.0,174.33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
306,20.26,5,48000,17.9,2143.0,136.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307,1.5,14,58000,17.2,1086.0,62.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
308,2.5,9,60020,17.8,1248.0,77.88,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
309,4.25,6,77815,23.1,998.0,67.04,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
310,57.0,3,29000,17.9,2143.0,201.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
311,44.0,3,44000,12.7,2179.0,187.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
312,3.65,9,108626,20.54,1598.0,103.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
313,2.05,8,71791,14.0,796.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
314,3.13,8,91931,18.5,1198.0,86.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
315,1.5,20,158000,14.07,2956.0,83.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
316,2.85,8,91183,18.0,1248.0,75.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
317,2.65,8,65000,18.9,998.0,67.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
318,10.6,5,88428,16.0,2179.0,140.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
319,1.25,12,138000,17.1,1396.0,70.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
320,8.25,2,18000,16.02,1373.0,93.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
321,4.45,9,60000,11.7,2354.0,177.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
322,3.7,8,48000,19.3,1248.0,73.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
323,2.8,11,160000,17.8,1399.0,68.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
324,1.8,12,40000,17.7,1497.0,78.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
325,21.95,6,51495,17.68,1968.0,174.33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
326,49.0,9,30000,9.52,2993.0,313.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
327,62.67,3,97430,14.75,2967.0,245.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,1.4,12,42496,26.3,998.0,67.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
329,5.5,8,83000,23.0,1396.0,90.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
330,2.95,11,37000,16.95,1197.0,78.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
331,6.86,4,28503,19.0,1199.0,88.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
332,6.15,5,76496,25.2,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
333,3.3,9,79152,18.5,1197.0,82.85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
334,2.55,9,32000,16.47,1198.0,73.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
335,1.5,11,35000,19.7,796.0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
336,2.5,16,105000,11.3,1794.0,125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
337,1.4,14,56000,19.7,796.0,46.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
338,3.4,8,73000,21.12,1248.0,88.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
339,2.25,8,38000,19.7,796.0,46.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
340,7.5,7,775000,19.3,1968.0,141.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
341,2.8,12,80000,11.3,1794.0,125.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
342,7.66,4,24973,18.6,1197.0,81.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
343,7.15,4,45000,24.3,1248.0,88.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
344,3.5,10,87430,17.0,1497.0,118.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
345,3.5,6,133944,18.0,1248.0,75.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
346,3.45,7,57000,25.8,1498.0,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
347,3.55,4,27904,21.1,814.0,55.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
348,25.99,5,30717,21.76,1995.0,190.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
349,5.25,8,80000,22.32,1582.0,126.32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
350,2.9,7,47304,21.02,1248.0,88.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
351,2.05,15,100000,14.45,1984.0,227.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
352,3.75,3,30000,24.07,998.0,67.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
353,6.75,6,68000,22.7,1498.0,89.84,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
354,0.95,9,21000,18.0,995.0,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
355,52.0,3,21000,19.33,1999.0,177.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
356,3.91,13,119000,13.1,1997.0,141.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
357,27.3,1,13747,14.67,1798.0,177.46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
358,2.7,11,620000,20.36,1197.0,78.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
359,3.5,7,70000,22.9,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
360,6.2,4,18000,18.5,1197.0,83.14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
361,2.75,9,83000,23.08,1461.0,63.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
362,3.25,5,130000,23.4,1248.0,74.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
363,3.25,8,63400,17.8,1399.0,67.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
364,0.65,17,65000,17.3,993.0,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
365,35.0,3,8350,13.8,1998.0,192.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
366,3.25,6,45000,23.59,1364.0,67.05,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
367,2.9,2,26200,24.7,796.0,47.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
368,2.9,9,11000,18.9,796.0,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
369,17.75,11,90000,11.0,2993.0,235.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
370,8.25,5,74000,11.07,2496.0,179.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
371,5.77,5,37081,18.9,1197.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
372,9.49,3,39000,24.3,1248.0,88.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
373,12.95,12,99000,12.07,2967.0,241.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
374,20.0,5,38000,17.9,2143.0,136.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
375,1.0,13,72000,16.1,796.0,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
376,7.1,5,93000,20.45,1461.0,83.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
377,16.5,3,5900,21.43,1364.0,87.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
378,26.0,6,25000,15.8,2148.0,170.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
379,3.2,10,68000,21.1,1248.0,73.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
380,9.48,3,35676,16.0,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
381,4.0,5,74310,24.4,1120.0,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
382,26.5,6,59364,14.21,2143.0,203.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
383,11.77,6,41380,14.8,1595.0,120.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
384,37.0,3,33900,15.0,2143.0,204.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
385,8.75,4,28000,17.8,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
386,1.95,13,50958,17.0,1086.0,62.28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
387,3.75,9,93982,17.0,1497.0,118.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
388,2.5,10,95000,16.2,1599.0,103.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
389,34.5,3,9000,13.5,1999.0,246.74,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
390,4.65,5,52516,18.0,1198.0,86.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
391,32.0,5,20000,18.86,1598.0,122.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
392,62.81,3,56451,13.5,2987.0,282.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
393,3.25,6,37000,21.1,814.0,55.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
394,3.1,6,17400,20.51,998.0,67.04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
395,3.91,9,90207,21.1,1248.0,73.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
396,11.0,9,89616,16.07,1995.0,181.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
397,3.5,6,85000,13.49,2179.0,138.03,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
398,16.5,6,79271,20.38,1968.0,143.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
399,30.0,8,56000,12.7,2179.0,187.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
400,28.0,10,85001,12.0,2987.0,224.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
401,28.0,2,12000,13.5,2477.0,175.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
402,0.92,10,125000,19.7,796.0,46.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
403,2.75,7,53000,14.0,1061.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
404,53.83,3,34990,12.7,2179.0,187.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,4.95,9,49768,17.01,1591.0,121.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
406,33.5,7,56000,16.73,2993.0,218.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
407,27.95,7,75000,14.74,2993.0,270.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
408,7.25,10,57000,13.7,1798.0,157.75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
409,25.71,3,37542,15.73,1968.0,174.33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
410,29.67,6,95649,12.7,2179.0,187.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
411,19.0,7,35299,14.84,2143.0,170.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
412,13.05,3,28464,15.4,2179.0,120.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
413,25.5,5,41000,21.76,1995.0,190.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
414,8.5,3,9000,15.4,1497.0,117.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
415,7.25,10,92098,16.0,2400.0,215.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
416,0.8,15,5834,13.2,1495.0,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
417,6.9,3,40250,17.19,1197.0,81.86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
418,70.99,2,22397,11.5,2996.0,367.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
419,2.25,5,20800,21.1,814.0,55.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
420,5.5,2,40322,18.9,1197.0,81.86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
421,4.35,7,52576,13.0,1493.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
422,2.25,10,55000,16.47,1198.0,73.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
423,24.5,4,47000,15.26,1798.0,187.74,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
424,5.45,10,42021,16.76,1968.0,125.79,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
425,12.03,3,23163,15.29,1591.0,121.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
426,8.5,9,50000,11.74,1796.0,186.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
427,28.5,6,11900,16.82,1998.0,189.08,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
428,1.2,14,108000,17.0,1086.0,62.28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
429,5.75,7,37000,23.59,1364.0,67.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
430,3.2,6,30000,19.4,1198.0,86.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
431,9.89,2,12831,21.4,1197.0,83.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432,6.58,8,143017,20.0,1968.0,138.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
433,4.06,2,13102,21.1,814.0,55.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
434,13.37,1,24950,20.37,1461.0,108.45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
435,25.82,9,57832,16.2,2993.0,258.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
436,3.74,4,34267,22.74,796.0,47.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
437,22.0,5,33000,16.8,1984.0,150.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
438,1.45,13,55100,18.9,998.0,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
439,2.0,12,40000,17.7,1497.0,78.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
440,4.7,3,31841,15.1,1196.0,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
441,3.75,6,15000,13.7,1399.0,98.79,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
442,7.7,4,82756,15.96,2523.0,62.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
443,3.35,8,50243,17.2,1086.0,62.28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
444,2.6,6,20600,21.1,814.0,55.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
445,13.77,3,29952,13.0,1591.0,121.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
446,7.1,3,15000,16.09,1598.0,103.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
447,2.65,12,61938,12.9,1799.0,130.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
448,2.5,6,67000,22.3,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
449,7.53,7,61672,16.0,2179.0,140.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
450,7.98,3,26185,18.6,1197.0,81.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
451,39.0,6,38000,14.16,1968.0,174.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
452,2.25,9,67000,18.5,1197.0,85.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
453,3.85,10,66000,13.17,1999.0,114.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
454,13.5,5,80883,12.8,2494.0,102.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
455,3.5,4,80219,27.62,793.0,47.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
456,8.92,2,12923,25.1,1248.0,88.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
